大学,政治,英语,数学,计算机
太原理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(833)数据结构和计算机组成原理
太原理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(833)数据结构和计算机组成原理
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
太原理工大学,(101)思想政治理论,(201)英语一,(302)数学二,(834)数据结构和操作系统
内蒙古大学,(101)思想政治理论,(201)英语一,(301)数学一,(893)数据结构与操作系统(自命题)
内蒙古大学,(101)思想政治理论,(201)英语一,(302)数学二,(893)数据结构与操作系统(自命题)
辽宁大学,(101)思想政治理论,(201)英语一,(301)数学一,(853)计算机基础综合
辽宁大学,(101)思想政治理论,(201)英语一,(301)数学一,(853)计算机基础综合
辽宁大学,(101)思想政治理论,(201)英语一,(301)数学一,(853)计算机基础综合
辽宁大学,(101)思想政治理论,(201)英语一,(302)数学二,(854)计算机专业基础
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(810)数据结构和计算机组成原理
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(810)数据结构和计算机组成原理
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(810)数据结构和计算机组成原理
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(810)数据结构和计算机组成原理
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(810)数据结构和计算机组成原理
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(887)数据结构与软件工程
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(887)数据结构与软件工程
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(887)数据结构与软件工程
大连理工大学,(101)思想政治理论,(201)英语一,(301)数学一,(887)数据结构与软件工程
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(301)数学一,(842)计算机专业基础
东北大学,(101)思想政治理论,(201)英语一,(302)数学二,(858)C语言程序设计与数据结构
东北大学,(101)思想政治理论,(201)英语一,(302)数学二,(858)C语言程序设计与数据结构
东北大学,(101)思想政治理论,(201)英语一,(302)数学二,(858)C语言程序设计与数据结构
东北大学,(101)思想政治理论,(201)英语一,(302)数学二,(858)C语言程序设计与数据结构
东北大学,(101)思想政治理论,(201)英语一,(302)数学二,(858)C语言程序设计与数据结构
东北大学,(101)思想政治理论,(201)英语一,(302)数学二,(858)C语言程序设计与数据结构
大连海事大学,(101)思想政治理论,(201)英语一,(301)数学一,(808)数据结构
大连海事大学,(101)思想政治理论,(201)英语一,(301)数学一,(808)数据结构
大连海事大学,(101)思想政治理论,(201)英语一,(301)数学一,(808)数据结构
大连海事大学,(101)思想政治理论,(201)英语一,(301)数学一,(808)数据结构
大连海事大学,(101)思想政治理论,(201)英语一,(301)数学一,(808)数据结构
大连海事大学,(101)思想政治理论,(201)英语一,(301)数学一,(808)数据结构
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
吉林大学,(101)思想政治理论,(201)英语一,(301)数学一,(941)计算机专业基础综合：数据结构，（计算机组
